circuit_id,candidate_id,combo_index,status,selection_status,selection_error,source_methods,decomposition_keys,candidate_indices,num_blocks,num_gadget_blocks,num_no_gadget_blocks,gadget_block_fraction,uses_any_gadget_source,block_tcount_sum,block_tdepth_sum,structural_cost,alphaq_target_status,alphaq_target_error,alphaq_nc_core_area_ratio,alphaq_dependency_core_area_ratio,alphaq_nc_core_area_delta_vs_original,alphaq_dependency_core_area_delta_vs_original,alphaq_nc_core_depth_ratio,alphaq_nc_core_width_ratio,alphaq_dependency_core_depth_ratio,alphaq_dependency_core_width_ratio,alphaq_total_depth_ratio,alphaq_total_area_ratio,alphaq_border_status,alphaq_border_error,alphaq_total_depth,alphaq_total_width,alphaq_total_area,alphaq_nc_core_depth,alphaq_nc_core_width,alphaq_nc_core_area,alphaq_core_tcount,alphaq_crossing_closure_count,alphaq_dependency_core_depth,alphaq_dependency_core_width,alphaq_dependency_core_area,alphaq_dependency_core_size,alphaq_dependency_core_tcount,alphaq_dependency_entangling_count,alphaq_dependency_closure_rounds,alphaq_dependency_internal_edge_count,alphaq_dependency_boundary_edge_count,alphaq_dependency_component_count,alphaq_dependency_largest_component_size,alphaq_dependency_largest_component_fraction,alphaq_dependency_chain_depth,alphaq_dependency_edge_density,alphaq_left_nc_core_depth,alphaq_left_nc_core_width,alphaq_left_nc_core_area,alphaq_left_crossing_closure_count,alphaq_right_nc_core_depth,alphaq_right_nc_core_width,alphaq_right_nc_core_area,alphaq_right_crossing_closure_count,alphaq_prefix_clifford_depth,alphaq_suffix_clifford_depth,alphaq_clifford_shaved_depth_fraction,primary_nc_depth_ratio,primary_nc_depth_delta_vs_original,zx_total_depth_ratio,qasm_depth_ratio,tcount_ratio,tdepth_ratio,gate_count_ratio,tcount_after,tdepth_after,depth_after,gate_count_after,rho_t,rho_w,n_clifford_blocks,n_nonclifford_blocks,avg_nonclifford_block_len,hadamard_boundary_density,tdepth_over_tcount,candidate_qasm_path
hwb_6,hwb_6:combo8,8,ok,ok,,public_resynth_no_gadgets,hwb_6,8,1,0,1,0.0,0,51,12,24.952135493372605,ok,,12.525773195876289,24.952135493372605,11.582474226804123,23.977908689248896,3.247422680412371,3.857142857142857,6.469072164948454,3.857142857142857,6.88659793814433,26.56259204712813,ok,,1336,27,36072,630,27,17010,51,643,1255,27,33885,1513,51,1462,22,2679,369,1,1513,1.0,1255,1.7718253968253967,1309,27,35343,1436,657,27,17739,669,27,679,0.5284431137724551,3.19815668202765,2.230414746543779,7.193548387096774,6.88659793814433,0.4857142857142857,0.5,5.623824451410658,51,12,1336,1794,0.028428093645484948,0.22636484687083888,52,51,1.0,0.00980392156862745,0.23529411764705882,results/public_resynth_structural/public_resynth_structural/hwb_6/structural_combinations/combo8/assembled.qasm
hwb_6,hwb_6:combo9,9,ok,ok,,public_resynth_no_gadgets,hwb_6,9,1,0,1,0.0,0,51,16,26.164948453608247,ok,,13.738586156111928,26.164948453608247,12.795287187039763,25.190721649484537,3.5618556701030926,3.857142857142857,6.783505154639175,3.857142857142857,7.231958762886598,27.894698085419734,ok,,1403,27,37881,691,27,18657,51,693,1316,27,35532,1583,51,1532,25,2792,423,1,1583,1.0,1316,1.7648546144121366,1376,27,37152,1506,718,27,19386,719,27,685,0.5074839629365645,3.5023041474654377,2.5345622119815667,7.649769585253456,7.231958762886598,0.4857142857142857,0.6666666666666666,5.987460815047022,51,16,1403,1910,0.026701570680628273,0.21528070915998312,52,51,1.0,0.00980392156862745,0.3137254901960784,results/public_resynth_structural/public_resynth_structural/hwb_6/structural_combinations/combo9/assembled.qasm
hwb_6,hwb_6:combo10,10,ok,ok,,public_resynth_gadgets,hwb_6,0,1,1,0,1.0,1,70,12,16.74079528718704,ok,,4.572901325478645,16.74079528718704,3.6296023564064797,15.76656848306333,1.1855670103092784,3.857142857142857,4.34020618556701,3.857142857142857,4.804123711340206,18.53019145802651,ok,,932,27,25164,230,27,6210,70,231,842,27,22734,1203,70,1019,25,1959,315,1,1203,1.0,842,1.6297836938435941,903,27,24381,998,259,27,6993,259,29,673,0.7532188841201717,1.7695852534562213,0.8018433179723503,5.552995391705069,4.804123711340206,0.6666666666666666,0.5,4.545454545454546,70,12,932,1450,0.04827586206896552,0.33653846153846156,51,50,1.4,0.3,0.17142857142857143,results/public_resynth_structural/public_resynth_structural/hwb_6/structural_combinations/combo10/assembled.qasm
hwb_6,hwb_6:combo11,11,ok,ok,,public_resynth_gadgets,hwb_6,1,1,1,0,1.0,1,70,13,16.363033873343152,ok,,3.9366715758468334,16.363033873343152,2.9933726067746687,15.38880706921944,1.0206185567010309,3.857142857142857,4.242268041237113,3.857142857142857,4.695876288659794,18.112665684830635,ok,,911,27,24597,198,27,5346,70,208,823,27,22221,1200,70,1026,23,1940,355,1,1200,1.0,823,1.6180150125104253,877,27,23679,1004,232,27,6264,239,34,688,0.7925356750823271,1.6543778801843319,0.6866359447004609,5.635944700460829,4.695876288659794,0.6666666666666666,0.5416666666666666,4.670846394984326,70,13,911,1490,0.04697986577181208,0.330188679245283,51,50,1.4,0.3,0.18571428571428572,results/public_resynth_structural/public_resynth_structural/hwb_6/structural_combinations/combo11/assembled.qasm
hwb_6,hwb_6:combo12,12,ok,ok,,public_resynth_gadgets,hwb_6,2,1,1,0,1.0,1,70,16,17.436671575846834,ok,,5.109720176730486,17.436671575846834,4.1664212076583205,16.462444771723124,1.324742268041237,3.857142857142857,4.520618556701031,3.857142857142857,4.917525773195877,18.96759941089838,ok,,954,27,25758,257,27,6939,70,273,877,27,23679,1252,70,1071,23,2061,317,1,1252,1.0,877,1.6474820143884892,923,27,24921,1037,288,27,7776,308,31,666,0.7306079664570231,2.0,1.032258064516129,5.723502304147465,4.917525773195877,0.6666666666666666,0.6666666666666666,4.64576802507837,70,16,954,1482,0.04723346828609987,0.3314393939393939,51,50,1.4,0.3,0.22857142857142856,results/public_resynth_structural/public_resynth_structural/hwb_6/structural_combinations/combo12/assembled.qasm
hwb_6,hwb_6:combo13,13,ok,ok,,public_resynth_gadgets,hwb_6,3,1,1,0,1.0,1,70,17,16.99926362297496,ok,,4.652430044182622,16.99926362297496,3.7091310751104567,16.02503681885125,1.2061855670103092,3.857142857142857,4.407216494845361,3.857142857142857,4.819587628865979,18.58983799705449,ok,,935,27,25245,234,27,6318,70,225,855,27,23085,1197,70,1017,22,1954,311,1,1197,1.0,855,1.6337792642140467,902,27,24354,990,267,27,7209,256,33,668,0.7497326203208556,1.7004608294930876,0.7327188940092166,5.465437788018433,4.819587628865979,0.6666666666666666,0.7083333333333334,4.504702194357367,70,17,935,1437,0.04871259568545581,0.3386550556361877,51,50,1.4,0.3,0.24285714285714285,results/public_resynth_structural/public_resynth_structural/hwb_6/structural_combinations/combo13/assembled.qasm
hwb_6,hwb_6:combo14,14,ok,ok,,public_resynth_gadgets,hwb_6,4,1,1,0,1.0,1,70,13,15.945508100147276,ok,,3.5589101620029453,15.945508100147276,2.61561119293078,14.971281296023564,0.9226804123711341,3.857142857142857,4.134020618556701,3.857142857142857,4.551546391752577,17.555964653902798,ok,,883,27,23841,179,27,4833,70,211,802,27,21654,1197,70,1017,23,1946,331,1,1197,1.0,802,1.6270903010033444,856,27,23112,988,206,27,5562,241,29,677,0.7995469988674971,1.6175115207373272,0.6497695852534562,5.460829493087558,4.551546391752577,0.6666666666666666,0.5416666666666666,4.532915360501567,70,13,883,1446,0.048409405255878286,0.3371868978805395,51,50,1.4,0.3,0.18571428571428572,results/public_resynth_structural/public_resynth_structural/hwb_6/structural_combinations/combo14/assembled.qasm
hwb_6,hwb_6:combo15,15,ok,ok,,public_resynth_gadgets,hwb_6,5,1,1,0,1.0,1,70,20,16.184094256259204,ok,,3.8770250368188512,16.184094256259204,2.9337260677466865,15.209867452135493,1.0051546391752577,3.857142857142857,4.195876288659794,3.857142857142857,4.628865979381444,17.85419734904271,ok,,898,27,24246,195,27,5265,70,206,814,27,21978,1195,70,1012,23,1935,335,1,1195,1.0,814,1.620603015075377,868,27,23436,981,225,27,6075,239,31,673,0.7839643652561247,1.631336405529954,0.663594470046083,5.451612903225806,4.628865979381444,0.6666666666666666,0.8333333333333334,4.5423197492163006,70,20,898,1449,0.04830917874396135,0.3367003367003367,51,50,1.4,0.3,0.2857142857142857,results/public_resynth_structural/public_resynth_structural/hwb_6/structural_combinations/combo15/assembled.qasm
hwb_6,hwb_6:combo16,16,ok,ok,,public_resynth_gadgets,hwb_6,6,1,1,0,1.0,1,70,14,15.985272459499264,ok,,3.8770250368188512,15.985272459499264,2.9337260677466865,15.011045655375552,1.0051546391752577,3.857142857142857,4.144329896907217,3.857142857142857,4.5,17.357142857142858,ok,,873,27,23571,195,27,5265,70,217,804,27,21708,1194,70,1011,25,1944,311,1,1194,1.0,804,1.6295054484492875,846,27,22842,975,222,27,5994,254,34,651,0.7846506300114547,1.705069124423963,0.7373271889400921,5.377880184331797,4.5,0.6666666666666666,0.5833333333333334,4.445141065830721,70,14,873,1418,0.04936530324400564,0.341796875,51,50,1.4,0.3,0.2,results/public_resynth_structural/public_resynth_structural/hwb_6/structural_combinations/combo16/assembled.qasm
hwb_6,hwb_6:combo17,17,ok,ok,,public_resynth_gadgets,hwb_6,7,1,1,0,1.0,1,70,14,17.555964653902798,ok,,5.1296023564064805,17.555964653902798,4.186303387334315,16.58173784977909,1.3298969072164948,3.857142857142857,4.551546391752577,3.857142857142857,5.005154639175258,19.30559646539028,ok,,971,27,26217,258,27,6966,70,232,883,27,23841,1224,70,1041,24,1981,351,1,1224,1.0,883,1.6197874080130825,938,27,25326,1014,291,27,7857,262,33,680,0.7342945417095778,1.8156682027649769,0.8479262672811059,5.709677419354839,5.005154639175258,0.6666666666666666,0.5833333333333334,4.673981191222571,70,14,971,1491,0.046948356807511735,0.33003300330033003,51,50,1.4,0.3,0.2,results/public_resynth_structural/public_resynth_structural/hwb_6/structural_combinations/combo17/assembled.qasm
hwb_6,hwb_6:combo18,18,ok,ok,,public_resynth_gadgets,hwb_6,8,1,1,0,1.0,1,70,15,16.084683357879236,ok,,3.956553755522828,16.084683357879236,3.0132547864506627,15.110456553755524,1.0257731958762886,3.857142857142857,4.170103092783505,3.857142857142857,4.556701030927835,17.575846833578794,ok,,884,27,23868,199,27,5373,70,218,809,27,21843,1179,70,1003,23,1925,303,1,1179,1.0,809,1.634125636672326,855,27,23085,977,228,27,6156,249,31,656,0.7771493212669683,1.6589861751152073,0.6912442396313363,5.373271889400922,4.556701030927835,0.6666666666666666,0.625,4.432601880877743,70,15,884,1414,0.04950495049504951,0.3424657534246575,51,50,1.4,0.3,0.21428571428571427,results/public_resynth_structural/public_resynth_structural/hwb_6/structural_combinations/combo18/assembled.qasm
hwb_6,hwb_6:combo19,19,ok,ok,,public_resynth_gadgets,hwb_6,9,1,1,0,1.0,1,70,16,17.536082474226806,ok,,5.189248895434463,17.536082474226806,4.2459499263622975,16.561855670103096,1.3453608247422681,3.857142857142857,4.546391752577319,3.857142857142857,4.963917525773196,19.146539027982328,ok,,963,27,26001,261,27,7047,70,268,882,27,23814,1253,70,1067,24,2046,333,1,1253,1.0,882,1.634185303514377,927,27,25029,1036,297,27,8019,300,36,666,0.7289719626168224,1.9493087557603688,0.9815668202764978,5.732718894009216,4.963917525773196,0.6666666666666666,0.6666666666666666,4.692789968652038,70,16,963,1497,0.04676018704074816,0.32910202162670427,51,50,1.4,0.3,0.22857142857142856,results/public_resynth_structural/public_resynth_structural/hwb_6/structural_combinations/combo19/assembled.qasm
mod_5_4,mod_5_4:combo0,0,ok,ok,,public_resynth_no_gadgets,mod_5_4,0,1,0,1,0.0,0,7,4,0.9322033898305084,ok,,0.4576271186440678,0.9322033898305084,-0.38983050847457623,0.016949152542372836,0.4576271186440678,1.0,0.9322033898305084,1.0,0.9661016949152542,0.9661016949152542,ok,,57,5,285,27,5,135,7,21,55,5,275,65,7,58,9,108,10,1,65,1.0,55,1.6875,53,5,265,53,31,5,155,26,4,26,0.5263157894736842,0.5423728813559322,-0.3728813559322034,1.11864406779661,0.9661016949152542,0.25,0.25,0.8987341772151899,7,4,57,71,0.09859154929577464,0.5223880597014925,8,7,1.0,0.07142857142857142,0.5714285714285714,results/public_resynth_structural/public_resynth_structural/mod_5_4/structural_combinations/combo0/assembled.qasm
mod_5_4,mod_5_4:combo1,1,ok,ok,,public_resynth_gadgets,mod_5_4,0,1,1,0,1.0,1,7,4,0.8305084745762712,ok,,0.08135593220338982,0.8305084745762712,-0.7661016949152541,-0.0847457627118644,0.13559322033898305,0.6,0.8305084745762712,1.0,1.0,1.0,ok,,59,5,295,8,3,24,7,4,49,5,245,63,7,56,14,100,22,1,63,1.0,49,1.6129032258064515,48,5,240,46,19,5,95,15,11,40,0.864406779661017,0.3728813559322034,-0.5423728813559322,1.2203389830508475,1.0,0.25,0.25,1.0506329113924051,7,4,59,83,0.08433734939759036,0.4794520547945205,6,5,1.4,0.3,0.5714285714285714,results/public_resynth_structural/public_resynth_structural/mod_5_4/structural_combinations/combo1/assembled.qasm
qft_4,qft_4:combo0,0,ok,ok,,public_resynth_no_gadgets,qft_4,0,1,0,1,0.0,0,53,25,26.082894736842107,ok,,8.013157894736842,26.082894736842107,7.026315789473685,25.089473684210528,0.9539473684210527,8.4,3.0328947368421053,8.6,3.4802631578947367,29.930263157894736,ok,,529,43,22747,145,42,6090,53,145,461,43,19823,676,53,623,32,976,328,1,676,1.0,461,1.4459259259259258,527,43,22661,617,147,42,6174,151,10,387,0.7504725897920604,1.1646341463414633,0.17682926829268286,4.213414634146342,3.4802631578947367,0.7681159420289855,0.625,4.775401069518717,53,25,529,893,0.0593505039193729,0.38686131386861317,54,53,1.0,0.32075471698113206,0.4716981132075472,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo0/assembled.qasm
qft_4,qft_4:combo1,1,ok,ok,,public_resynth_no_gadgets,qft_4,1,1,0,1,0.0,0,53,25,27.044736842105262,ok,,8.952631578947368,27.044736842105262,7.965789473684211,26.051315789473684,1.0657894736842106,8.4,3.1447368421052633,8.6,3.611842105263158,31.061842105263157,ok,,549,43,23607,162,42,6804,53,150,478,43,20554,676,53,623,33,978,326,1,676,1.0,478,1.448888888888889,547,43,23521,619,164,42,6888,154,8,386,0.7176684881602914,1.1890243902439024,0.2012195121951219,4.25,3.611842105263158,0.7681159420289855,0.625,4.770053475935829,53,25,549,892,0.05941704035874439,0.38714390065741416,54,53,1.0,0.3113207547169811,0.4716981132075472,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo1/assembled.qasm
qft_4,qft_4:combo2,2,ok,ok,,public_resynth_no_gadgets,qft_4,2,1,0,1,0.0,0,53,25,26.478947368421053,ok,,8.178947368421053,26.478947368421053,7.192105263157895,25.485526315789475,0.9736842105263158,8.4,3.0789473684210527,8.6,3.5592105263157894,30.60921052631579,ok,,541,43,23263,148,42,6216,53,146,468,43,20124,676,53,623,33,978,326,1,676,1.0,468,1.448888888888889,539,43,23177,618,150,42,6300,151,10,391,0.7412199630314233,1.1829268292682926,0.19512195121951215,4.2682926829268295,3.5592105263157894,0.7681159420289855,0.625,4.770053475935829,53,25,541,892,0.05941704035874439,0.38714390065741416,54,53,1.0,0.29245283018867924,0.4716981132075472,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo2/assembled.qasm
qft_4,qft_4:combo3,3,ok,ok,,public_resynth_no_gadgets,qft_4,3,1,0,1,0.0,0,53,25,26.196052631578947,ok,,7.902631578947369,26.196052631578947,6.915789473684211,25.20263157894737,0.9407894736842105,8.4,3.0460526315789473,8.6,3.5065789473684212,30.15657894736842,ok,,533,43,22919,143,42,6006,53,151,463,43,19909,683,53,630,33,992,324,1,683,1.0,463,1.4545454545454546,531,43,22833,625,145,42,6090,156,10,388,0.7467166979362101,1.225609756097561,0.23780487804878048,4.2926829268292686,3.5065789473684212,0.7681159420289855,0.625,4.791443850267379,53,25,533,896,0.05915178571428571,0.3860160233066278,54,53,1.0,0.330188679245283,0.4716981132075472,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo3/assembled.qasm
qft_4,qft_4:combo4,4,ok,ok,,public_resynth_no_gadgets,qft_4,4,1,0,1,0.0,0,53,23,26.026315789473685,ok,,8.123684210526315,26.026315789473685,7.136842105263158,25.032894736842106,0.9671052631578947,8.4,3.026315789473684,8.6,3.4342105263157894,29.53421052631579,ok,,522,43,22446,147,42,6174,53,148,460,43,19780,672,53,619,31,974,314,1,672,1.0,460,1.451564828614009,520,43,22360,614,149,42,6258,153,10,374,0.735632183908046,1.2073170731707317,0.2195121951219512,4.225609756097561,3.4342105263157894,0.7681159420289855,0.575,4.695187165775401,53,23,522,878,0.06036446469248292,0.39114391143911437,54,53,1.0,0.32075471698113206,0.4339622641509434,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo4/assembled.qasm
qft_4,qft_4:combo5,5,ok,ok,,public_resynth_no_gadgets,qft_4,5,1,0,1,0.0,0,53,23,25.517105263157895,ok,,7.4605263157894735,25.517105263157895,6.473684210526316,24.523684210526316,0.8881578947368421,8.4,2.9671052631578947,8.6,3.4539473684210527,29.70394736842105,ok,,525,43,22575,135,42,5670,53,135,451,43,19393,664,53,611,33,951,332,1,664,1.0,451,1.4343891402714932,523,43,22489,606,137,42,5754,140,10,389,0.76,1.079268292682927,0.09146341463414642,4.170731707317073,3.4539473684210527,0.7681159420289855,0.575,4.721925133689839,53,23,525,883,0.06002265005662514,0.3897058823529412,54,53,1.0,0.3113207547169811,0.4339622641509434,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo5/assembled.qasm
qft_4,qft_4:combo6,6,ok,ok,,public_resynth_gadgets,qft_4,0,1,1,0,1.0,1,67,23,25.347368421052632,ok,,7.067105263157894,25.347368421052632,6.080263157894737,24.353947368421053,0.8618421052631579,8.2,2.9473684210526314,8.6,3.4276315789473686,29.477631578947367,ok,,521,43,22403,131,41,5371,67,106,448,43,19264,699,67,584,33,958,336,1,699,1.0,448,1.3724928366762177,519,43,22317,579,133,42,5586,112,9,392,0.7696737044145874,1.1524390243902438,0.16463414634146334,4.286585365853658,3.4276315789473686,0.9710144927536232,0.575,4.967914438502674,67,23,521,929,0.0721205597416577,0.43733681462140994,60,59,1.1355932203389831,0.3813559322033898,0.34328358208955223,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo6/assembled.qasm
qft_4,qft_4:combo7,7,ok,ok,,public_resynth_gadgets,qft_4,1,1,1,0,1.0,1,67,24,24.78157894736842,ok,,6.473684210526316,24.78157894736842,5.486842105263158,23.78815789473684,0.7894736842105263,8.2,2.8815789473684212,8.6,3.4473684210526314,29.647368421052633,ok,,524,43,22532,120,41,4920,67,102,438,43,18834,697,67,582,33,954,336,1,697,1.0,438,1.3706896551724137,515,43,22145,577,129,42,5418,112,13,395,0.7786259541984732,1.170731707317073,0.18292682926829262,4.298780487804878,3.4473684210526314,0.9710144927536232,0.6,5.005347593582887,67,24,524,936,0.07158119658119658,0.43534762833008445,60,59,1.1355932203389831,0.3728813559322034,0.3582089552238806,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo7/assembled.qasm
qft_4,qft_4:combo8,8,ok,ok,,public_resynth_gadgets,qft_4,2,1,1,0,1.0,1,67,23,26.478947368421053,ok,,7.714473684210526,26.478947368421053,6.727631578947369,25.485526315789475,0.9407894736842105,8.2,3.0789473684210527,8.6,3.6052631578947367,31.00526315789474,ok,,548,43,23564,143,41,5863,67,119,468,43,20124,727,67,603,33,1003,338,1,727,1.0,468,1.381542699724518,533,43,22919,594,158,42,6636,128,15,394,0.7463503649635036,1.2621951219512195,0.27439024390243905,4.371951219512195,3.6052631578947367,0.9710144927536232,0.575,5.101604278074866,67,23,548,954,0.07023060796645703,0.43031470777135516,60,59,1.1355932203389831,0.3728813559322034,0.34328358208955223,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo8/assembled.qasm
qft_4,qft_4:combo9,9,ok,ok,,public_resynth_gadgets,qft_4,3,1,1,0,1.0,1,67,26,24.78157894736842,ok,,6.689473684210526,24.78157894736842,5.7026315789473685,23.78815789473684,0.8157894736842105,8.2,2.8815789473684212,8.6,3.3684210526315788,28.96842105263158,ok,,512,43,22016,124,41,5084,67,107,438,43,18834,699,67,581,31,959,326,1,699,1.0,438,1.3739255014326648,503,43,21629,576,133,42,5586,113,11,384,0.771484375,1.1768292682926829,0.18902439024390238,4.225609756097561,3.3684210526315788,0.9710144927536232,0.65,4.93048128342246,67,26,512,922,0.07266811279826464,0.43934426229508194,60,59,1.1355932203389831,0.3813559322033898,0.3880597014925373,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo9/assembled.qasm
qft_4,qft_4:combo10,10,ok,ok,,public_resynth_gadgets,qft_4,4,1,1,0,1.0,1,67,26,26.535526315789475,ok,,8.307894736842105,26.535526315789475,7.321052631578947,25.542105263157897,1.013157894736842,8.2,3.085526315789474,8.6,3.5592105263157894,30.60921052631579,ok,,541,43,23263,154,41,6314,67,121,469,43,20167,716,67,597,31,990,334,1,716,1.0,469,1.3846153846153846,536,43,23048,592,159,42,6678,127,8,388,0.7319778188539742,1.2073170731707317,0.2195121951219512,4.262195121951219,3.5592105263157894,0.9710144927536232,0.65,5.048128342245989,67,26,541,944,0.07097457627118645,0.43309631544925664,60,59,1.1355932203389831,0.3813559322033898,0.3880597014925373,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo10/assembled.qasm
qft_4,qft_4:combo11,11,ok,ok,,public_resynth_gadgets,qft_4,5,1,1,0,1.0,1,67,24,28.11973684210526,ok,,9.781578947368422,28.11973684210526,8.794736842105264,27.126315789473683,1.1644736842105263,8.4,3.2697368421052633,8.6,3.7828947368421053,32.5328947368421,ok,,575,43,24725,177,42,7434,67,131,497,43,21371,733,67,605,33,1015,334,1,733,1.0,497,1.3866120218579234,565,43,24295,601,187,42,7854,136,10,389,0.6939130434782609,1.3658536585365855,0.378048780487805,4.4573170731707314,3.7828947368421053,0.9710144927536232,0.6,5.128342245989304,67,24,575,959,0.06986444212721585,0.42893725992317544,60,59,1.1355932203389831,0.3898305084745763,0.3582089552238806,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo11/assembled.qasm
qft_4,qft_4:combo12,12,ok,ok,,public_resynth_gadgets,qft_4,6,1,1,0,1.0,1,67,23,26.592105263157894,ok,,8.523684210526316,26.592105263157894,7.536842105263158,25.598684210526315,1.0394736842105263,8.2,3.0921052631578947,8.6,3.5789473684210527,30.778947368421054,ok,,544,43,23392,158,41,6478,67,107,470,43,20210,698,67,579,33,957,322,1,698,1.0,470,1.3730272596843616,539,43,23177,577,163,42,6846,113,10,381,0.71875,1.1646341463414633,0.17682926829268286,4.2439024390243905,3.5789473684210527,0.9710144927536232,0.575,4.951871657754011,67,23,544,926,0.07235421166306695,0.4381948986265533,60,59,1.1355932203389831,0.3813559322033898,0.34328358208955223,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo12/assembled.qasm
qft_4,qft_4:combo13,13,ok,ok,,public_resynth_gadgets,qft_4,7,1,1,0,1.0,1,67,27,26.535526315789475,ok,,8.2,26.535526315789475,7.213157894736842,25.542105263157897,1.0,8.2,3.085526315789474,8.6,3.5526315789473686,30.55263157894737,ok,,540,43,23220,152,41,6232,67,118,469,43,20167,717,67,595,31,988,336,1,717,1.0,469,1.3798882681564246,537,43,23091,589,155,42,6510,124,9,387,0.7333333333333333,1.2621951219512195,0.27439024390243905,4.365853658536586,3.5526315789473686,0.9710144927536232,0.675,5.042780748663102,67,27,540,943,0.07104984093319194,0.4333764553686934,60,59,1.1355932203389831,0.3728813559322034,0.40298507462686567,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo13/assembled.qasm
qft_4,qft_4:combo14,14,ok,ok,,public_resynth_gadgets,qft_4,8,1,1,0,1.0,1,67,21,24.66842105263158,ok,,6.419736842105263,24.66842105263158,5.432894736842106,23.675,0.7828947368421053,8.2,2.8684210526315788,8.6,3.388157894736842,29.138157894736842,ok,,515,43,22145,119,41,4879,67,110,436,43,18748,709,67,585,31,972,332,1,709,1.0,436,1.3728813559322033,504,43,21672,580,130,42,5460,117,12,386,0.7728155339805826,1.2378048780487805,0.25,4.304878048780488,3.388157894736842,0.9710144927536232,0.525,5.010695187165775,67,21,515,937,0.07150480256136606,0.43506493506493504,60,59,1.1355932203389831,0.3813559322033898,0.31343283582089554,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo14/assembled.qasm
qft_4,qft_4:combo15,15,ok,ok,,public_resynth_gadgets,qft_4,9,1,1,0,1.0,1,67,27,27.214473684210525,ok,,9.063157894736841,27.214473684210525,8.076315789473684,26.221052631578946,1.0789473684210527,8.4,3.164473684210526,8.6,3.651315789473684,31.401315789473685,ok,,555,43,23865,164,42,6888,67,153,481,43,20683,754,67,630,33,1056,336,1,754,1.0,481,1.402390438247012,553,43,23779,623,166,42,6972,160,9,389,0.7171171171171171,1.4451219512195121,0.45731707317073167,4.536585365853658,3.651315789473684,0.9710144927536232,0.675,5.219251336898396,67,27,555,976,0.06864754098360656,0.4243191893603547,60,59,1.1355932203389831,0.3644067796610169,0.40298507462686567,results/public_resynth_structural/public_resynth_structural/qft_4/structural_combinations/combo15/assembled.qasm
vbe_adder_3,vbe_adder_3:combo0,0,ok,ok,,public_resynth_no_gadgets,vbe_adder_3,0,1,0,1,0.0,0,19,8,5.383505154639176,ok,,2.4824742268041238,5.383505154639176,1.554639175257732,4.414432989690722,1.7731958762886597,1.4,3.845360824742268,1.4,4.082474226804123,5.715463917525773,ok,,396,14,5544,172,14,2408,19,164,373,14,5222,445,19,426,13,771,124,1,445,1.0,373,1.7364864864864864,385,14,5390,414,183,14,2562,176,11,223,0.5909090909090909,1.83,0.8600000000000001,4.41,4.082474226804123,0.2714285714285714,0.4444444444444444,2.836842105263158,19,8,396,539,0.03525046382189239,0.2676056338028169,20,19,1.0,0.10526315789473684,0.42105263157894735,results/public_resynth_structural/public_resynth_structural/vbe_adder_3/structural_combinations/combo0/assembled.qasm
vbe_adder_3,vbe_adder_3:combo1,1,ok,ok,,public_resynth_no_gadgets,vbe_adder_3,1,1,0,1,0.0,0,19,10,6.3793814432989695,ok,,3.3195876288659796,6.3793814432989695,2.391752577319588,5.410309278350516,2.3711340206185567,1.4,4.556701030927835,1.4,4.927835051546392,6.898969072164949,ok,,478,14,6692,230,14,3220,19,215,442,14,6188,524,19,505,12,901,180,1,524,1.0,442,1.722753346080306,470,14,6580,496,238,14,3332,224,8,240,0.5188284518828452,2.41,1.4400000000000002,5.55,4.927835051546392,0.2714285714285714,0.5555555555555556,3.536842105263158,19,10,478,672,0.028273809523809524,0.22538552787663108,20,19,1.0,0.02631578947368421,0.5263157894736842,results/public_resynth_structural/public_resynth_structural/vbe_adder_3/structural_combinations/combo1/assembled.qasm
vbe_adder_3,vbe_adder_3:combo2,2,ok,ok,,public_resynth_no_gadgets,vbe_adder_3,2,1,0,1,0.0,0,19,8,5.022680412371134,ok,,2.063917525773196,5.022680412371134,1.1360824742268043,4.05360824742268,1.4742268041237114,1.4,3.5876288659793816,1.4,3.865979381443299,5.412371134020619,ok,,375,14,5250,143,14,2002,19,144,348,14,4872,430,19,411,12,736,136,1,430,1.0,348,1.7156177156177157,365,14,5110,400,153,14,2142,155,10,222,0.6186666666666667,1.6,0.6300000000000001,4.29,3.865979381443299,0.2714285714285714,0.4444444444444444,2.8157894736842106,19,8,375,535,0.03551401869158879,0.26912181303116145,20,19,1.0,0.07894736842105263,0.42105263157894735,results/public_resynth_structural/public_resynth_structural/vbe_adder_3/structural_combinations/combo2/assembled.qasm
